StudentID,FirstName,LastName,Age,Gender,City,State,Email,PhoneNumber,Stage,ExamDateTime,Status
S202504990,Nisha,Singh,22,Female,Thiruvananthapuram,Kerala,nisha.singh.s202504990@example.in,7607665363,Technical Entrance Test,2025-01-18 17:25:51,Fail
S202504991,Arjun,Ghosh,24,Male,Thiruvananthapuram,Kerala,arjun.ghosh.s202504991@example.in,6108206416,Technical Entrance Test,2025-01-18 10:52:26,Fail
S202504992,Vivek,Bhatia,24,Male,Guwahati,Assam,vivek.bhatia.s202504992@example.in,7767051201,Technical Entrance Test,2025-01-18 15:41:53,Fail
S202504993,Vikram,Khan,23,Male,Bengaluru,Karnataka,vikram.khan.s202504993@example.in,6351375158,Technical Entrance Test,2025-01-18 17:40:55,Fail
S202504994,Sanjay,Jain,23,Male,Patna,Bihar,sanjay.jain.s202504994@example.in,6624507689,Technical Entrance Test,2025-01-18 15:16:13,Fail
S202504995,Vivaan,Pawar,25,Male,Bengaluru,Karnataka,vivaan.pawar.s202504995@example.in,8299323322,Technical Entrance Test,2025-01-18 09:35:49,Fail
S202504996,Rohit,Bhatia,22,Male,Ahmedabad,Gujarat,rohit.bhatia.s202504996@example.in,8252124847,Technical Entrance Test,2025-01-18 17:12:37,Fail
S202504997,Isha,Singh,22,Female,Gurugram,Haryana,isha.singh.s202504997@example.in,9038188968,Technical Entrance Test,2025-01-18 17:37:19,Fail
S202504998,Gaurav,Chatterjee,24,Male,Bhubaneswar,Odisha,gaurav.chatterjee.s202504998@example.in,8171755374,Technical Entrance Test,2025-01-18 10:45:40,Fail
S202504999,Mahima,Ghosh,19,Female,Delhi,Delhi,mahima.ghosh.s202504999@example.in,7665924847,Technical Entrance Test,2025-01-18 09:25:44,Fail
S202505000,Tejas,Mehta,25,Male,Chandigarh,Chandigarh,tejas.mehta.s202505000@example.in,6698623201,Technical Entrance Test,2025-01-18 12:02:06,Fail
S202505001,Arjun,Reddy,20,Male,Gurugram,Haryana,arjun.reddy.s202505001@example.in,9026557332,Technical Entrance Test,2025-01-18 14:02:01,Fail
S202505002,Manish,Pillai,20,Male,Delhi,Delhi,manish.pillai.s202505002@example.in,9295238490,Technical Entrance Test,2025-01-18 16:23:45,Fail
S202505003,Ritika,Khan,20,Female,Hyderabad,Telangana,ritika.khan.s202505003@example.in,7241149538,Technical Entrance Test,2025-01-18 10:32:26,Fail
S202505004,Prachi,Das,25,Female,Kochi,Kerala,prachi.das.s202505004@example.in,6381212714,Technical Entrance Test,2025-01-18 12:42:43,Fail
S202505005,Ananya,Mehta,19,Female,Mumbai,Maharashtra,ananya.mehta.s202505005@example.in,8070360676,Technical Entrance Test,2025-01-18 11:48:05,Fail
S202505006,Sneha,Singh,25,Female,Gurugram,Haryana,sneha.singh.s202505006@example.in,6121499161,Technical Entrance Test,2025-01-18 14:05:50,Fail
S202505007,Mahima,Das,25,Female,Visakhapatnam,Andhra Pradesh,mahima.das.s202505007@example.in,8849753625,Technical Entrance Test,2025-01-18 13:14:21,Pass
S202505007,Mahima,Das,25,Female,Visakhapatnam,Andhra Pradesh,mahima.das.s202505007@example.in,8849753625,IQ Test,2025-03-01 16:24:40,Pass
S202505007,Mahima,Das,25,Female,Visakhapatnam,Andhra Pradesh,mahima.das.s202505007@example.in,8849753625,Descriptive Exam,2025-04-15 16:00:25,Fail
S202505008,Ishaan,Iyer,19,Male,Chennai,Tamil Nadu,ishaan.iyer.s202505008@example.in,7405471289,Technical Entrance Test,2025-01-18 09:29:25,Fail
S202505009,Siddharth,Verma,24,Male,Kochi,Kerala,siddharth.verma.s202505009@example.in,9688859173,Technical Entrance Test,2025-01-18 15:12:49,Fail
S202505010,Vivek,Mishra,23,Male,Guwahati,Assam,vivek.mishra.s202505010@example.in,7827632092,Technical Entrance Test,2025-01-18 12:56:13,Fail
S202505011,Aniket,Mehta,22,Male,Bhubaneswar,Odisha,aniket.mehta.s202505011@example.in,7237296214,Technical Entrance Test,2025-01-18 13:41:08,Fail
S202505012,Sanya,Verma,22,Female,Gurugram,Haryana,sanya.verma.s202505012@example.in,6963045856,Technical Entrance Test,2025-01-18 17:54:31,Pass
S202505012,Sanya,Verma,22,Female,Gurugram,Haryana,sanya.verma.s202505012@example.in,6963045856,IQ Test,2025-03-01 17:35:49,Fail
S202505013,Aniket,Gupta,21,Male,Bhopal,Madhya Pradesh,aniket.gupta.s202505013@example.in,9800368237,Technical Entrance Test,2025-01-18 14:48:53,Fail
S202505014,Gaurav,Banerjee,23,Male,Guwahati,Assam,gaurav.banerjee.s202505014@example.in,6000701761,Technical Entrance Test,2025-01-18 12:24:40,Fail
S202505015,Aishwarya,Kulkarni,25,Female,Kochi,Kerala,aishwarya.kulkarni.s202505015@example.in,8077912060,Technical Entrance Test,2025-01-18 10:26:01,Pass
S202505015,Aishwarya,Kulkarni,25,Female,Kochi,Kerala,aishwarya.kulkarni.s202505015@example.in,8077912060,IQ Test,2025-03-01 13:19:02,Fail
S202505016,Rohan,Pawar,19,Male,Bengaluru,Karnataka,rohan.pawar.s202505016@example.in,8206180454,Technical Entrance Test,2025-01-18 14:30:18,Fail
S202505017,Avni,Chatterjee,19,Female,Bhubaneswar,Odisha,avni.chatterjee.s202505017@example.in,9326374165,Technical Entrance Test,2025-01-18 15:38:29,Fail
S202505018,Tanvi,Singh,22,Female,Lucknow,Uttar Pradesh,tanvi.singh.s202505018@example.in,7187095650,Technical Entrance Test,2025-01-18 16:49:26,Fail
S202505019,Sneha,Chatterjee,24,Female,Patna,Bihar,sneha.chatterjee.s202505019@example.in,6879313072,Technical Entrance Test,2025-01-18 12:45:15,Fail
S202505020,Tanvi,Sharma,21,Female,Kolkata,West Bengal,tanvi.sharma.s202505020@example.in,6120440411,Technical Entrance Test,2025-01-18 09:39:15,Pass
S202505020,Tanvi,Sharma,21,Female,Kolkata,West Bengal,tanvi.sharma.s202505020@example.in,6120440411,IQ Test,2025-03-01 16:47:17,Fail
S202505021,Diya,Reddy,23,Female,Bhopal,Madhya Pradesh,diya.reddy.s202505021@example.in,8452836126,Technical Entrance Test,2025-01-18 13:08:51,Fail
S202505022,Aditi,Nair,22,Female,Ahmedabad,Gujarat,aditi.nair.s202505022@example.in,7698894569,Technical Entrance Test,2025-01-18 09:54:57,Fail
S202505023,Sakshi,Joshi,21,Female,Gurugram,Haryana,sakshi.joshi.s202505023@example.in,9204360872,Technical Entrance Test,2025-01-18 10:34:04,Fail
S202505024,Nandini,Iyer,20,Female,Lucknow,Uttar Pradesh,nandini.iyer.s202505024@example.in,9080362675,Technical Entrance Test,2025-01-18 10:45:21,Fail
S202505025,Harsh,Shetty,23,Male,Bengaluru,Karnataka,harsh.shetty.s202505025@example.in,9578666508,Technical Entrance Test,2025-01-18 11:16:51,Fail
S202505026,Karthik,Rao,19,Male,Bhubaneswar,Odisha,karthik.rao.s202505026@example.in,7264482247,Technical Entrance Test,2025-01-18 12:31:12,Fail
S202505027,Sachin,Sharma,18,Male,Chennai,Tamil Nadu,sachin.sharma.s202505027@example.in,7110951687,Technical Entrance Test,2025-01-18 15:27:46,Fail
S202505028,Aishwarya,Kaur,19,Female,Bhubaneswar,Odisha,aishwarya.kaur.s202505028@example.in,8781314075,Technical Entrance Test,2025-01-18 12:58:25,Fail
S202505029,Sakshi,Mishra,23,Female,Guwahati,Assam,sakshi.mishra.s202505029@example.in,9964154084,Technical Entrance Test,2025-01-18 13:46:41,Fail
S202505030,Aditya,Ali,19,Male,Lucknow,Uttar Pradesh,aditya.ali.s202505030@example.in,6056501383,Technical Entrance Test,2025-01-18 17:57:38,Fail
S202505031,Meera,Joshi,18,Female,Kolkata,West Bengal,meera.joshi.s202505031@example.in,6616480191,Technical Entrance Test,2025-01-18 16:41:53,Fail
S202505032,Aishwarya,Chatterjee,23,Female,Bhubaneswar,Odisha,aishwarya.chatterjee.s202505032@example.in,7141059307,Technical Entrance Test,2025-01-18 13:25:49,Fail
S202505033,Suresh,Banerjee,20,Male,Jaipur,Rajasthan,suresh.banerjee.s202505033@example.in,9633217237,Technical Entrance Test,2025-01-18 13:17:25,Fail
S202505034,Kritika,Ghosh,24,Female,Kochi,Kerala,kritika.ghosh.s202505034@example.in,9871024342,Technical Entrance Test,2025-01-18 16:49:58,Fail
S202505035,Priya,Pillai,19,Female,Kolkata,West Bengal,priya.pillai.s202505035@example.in,6304279137,Technical Entrance Test,2025-01-18 12:56:06,Fail
S202505036,Diya,Reddy,20,Female,Delhi,Delhi,diya.reddy.s202505036@example.in,8603346784,Technical Entrance Test,2025-01-18 16:16:49,Fail
S202505037,Aditya,Jain,25,Male,Bengaluru,Karnataka,aditya.jain.s202505037@example.in,9787086491,Technical Entrance Test,2025-01-18 11:47:45,Fail
S202505038,Diya,Reddy,18,Female,Bengaluru,Karnataka,diya.reddy.s202505038@example.in,7612778326,Technical Entrance Test,2025-01-18 16:47:53,Fail
S202505039,Kritika,Nair,21,Female,Delhi,Delhi,kritika.nair.s202505039@example.in,6993933493,Technical Entrance Test,2025-01-18 15:05:44,Fail
S202505040,Manish,Jain,22,Male,Thiruvananthapuram,Kerala,manish.jain.s202505040@example.in,6838697719,Technical Entrance Test,2025-01-18 14:23:01,Fail
S202505041,Kavya,Shetty,20,Female,Bengaluru,Karnataka,kavya.shetty.s202505041@example.in,6863146895,Technical Entrance Test,2025-01-18 13:05:02,Fail
S202505042,Meera,Pawar,25,Female,Bengaluru,Karnataka,meera.pawar.s202505042@example.in,7847694847,Technical Entrance Test,2025-01-18 14:29:49,Fail
S202505043,Kritika,Yadav,24,Female,Delhi,Delhi,kritika.yadav.s202505043@example.in,9057683855,Technical Entrance Test,2025-01-18 14:42:27,Fail
S202505044,Sneha,Nair,21,Female,Gurugram,Haryana,sneha.nair.s202505044@example.in,6081273920,Technical Entrance Test,2025-01-18 16:47:37,Fail
S202505045,Aditi,Choudhary,23,Female,Hyderabad,Telangana,aditi.choudhary.s202505045@example.in,7493087550,Technical Entrance Test,2025-01-18 10:35:34,Pass
S202505045,Aditi,Choudhary,23,Female,Hyderabad,Telangana,aditi.choudhary.s202505045@example.in,7493087550,IQ Test,2025-03-01 13:49:53,Fail
S202505046,Rohan,Khan,25,Male,Bhubaneswar,Odisha,rohan.khan.s202505046@example.in,7315877781,Technical Entrance Test,2025-01-18 14:27:03,Fail
S202505047,Avni,Das,20,Female,Thiruvananthapuram,Kerala,avni.das.s202505047@example.in,6713431416,Technical Entrance Test,2025-01-18 12:12:21,Pass
S202505047,Avni,Das,20,Female,Thiruvananthapuram,Kerala,avni.das.s202505047@example.in,6713431416,IQ Test,2025-03-01 17:45:40,Fail
S202505048,Priya,Kaur,24,Female,Pune,Maharashtra,priya.kaur.s202505048@example.in,9404837659,Technical Entrance Test,2025-01-18 12:52:38,Fail
S202505049,Jahnavi,Reddy,24,Female,Mumbai,Maharashtra,jahnavi.reddy.s202505049@example.in,6405445166,Technical Entrance Test,2025-01-18 11:54:00,Fail
S202505050,Akash,Chatterjee,25,Male,Kolkata,West Bengal,akash.chatterjee.s202505050@example.in,6769147819,Technical Entrance Test,2025-01-18 13:57:39,Pass
S202505050,Akash,Chatterjee,25,Male,Kolkata,West Bengal,akash.chatterjee.s202505050@example.in,6769147819,IQ Test,2025-03-01 11:17:23,Fail
S202505051,Neha,Rao,18,Female,Chennai,Tamil Nadu,neha.rao.s202505051@example.in,9758021868,Technical Entrance Test,2025-01-18 09:14:40,Fail
S202505052,Nikhil,Nair,24,Male,Lucknow,Uttar Pradesh,nikhil.nair.s202505052@example.in,9814335324,Technical Entrance Test,2025-01-18 10:54:58,Fail
S202505053,Shivam,Das,23,Male,Bhopal,Madhya Pradesh,shivam.das.s202505053@example.in,9765014710,Technical Entrance Test,2025-01-18 12:45:37,Fail
S202505054,Aarav,Banerjee,21,Male,Lucknow,Uttar Pradesh,aarav.banerjee.s202505054@example.in,6382176058,Technical Entrance Test,2025-01-18 17:21:20,Fail
S202505055,Tanvi,Verma,23,Female,Hyderabad,Telangana,tanvi.verma.s202505055@example.in,8435849154,Technical Entrance Test,2025-01-18 16:44:07,Pass
S202505055,Tanvi,Verma,23,Female,Hyderabad,Telangana,tanvi.verma.s202505055@example.in,8435849154,IQ Test,2025-03-01 14:31:23,Pass
S202505055,Tanvi,Verma,23,Female,Hyderabad,Telangana,tanvi.verma.s202505055@example.in,8435849154,Descriptive Exam,2025-04-15 14:37:42,Pass
S202505055,Tanvi,Verma,23,Female,Hyderabad,Telangana,tanvi.verma.s202505055@example.in,8435849154,Face-to-Face Interview,2025-06-10 10:21:37,Pass
S202505056,Aditi,Chatterjee,21,Female,Chandigarh,Chandigarh,aditi.chatterjee.s202505056@example.in,9190172689,Technical Entrance Test,2025-01-18 16:52:06,Fail
S202505057,Pranav,Khan,24,Male,Kolkata,West Bengal,pranav.khan.s202505057@example.in,8656766912,Technical Entrance Test,2025-01-18 14:30:18,Fail
S202505058,Prachi,Jain,21,Female,Bhopal,Madhya Pradesh,prachi.jain.s202505058@example.in,9380723838,Technical Entrance Test,2025-01-18 16:20:43,Fail
S202505059,Riya,Mukherjee,25,Female,Bengaluru,Karnataka,riya.mukherjee.s202505059@example.in,8126921858,Technical Entrance Test,2025-01-18 12:44:23,Pass
S202505059,Riya,Mukherjee,25,Female,Bengaluru,Karnataka,riya.mukherjee.s202505059@example.in,8126921858,IQ Test,2025-03-01 12:21:02,Fail
S202505060,Kritika,Tiwari,22,Female,Delhi,Delhi,kritika.tiwari.s202505060@example.in,7346795376,Technical Entrance Test,2025-01-18 12:51:36,Fail
S202505061,Rahul,Shetty,21,Male,Bhopal,Madhya Pradesh,rahul.shetty.s202505061@example.in,7590307989,Technical Entrance Test,2025-01-18 11:41:18,Fail
S202505062,Harsh,Pawar,21,Male,Hyderabad,Telangana,harsh.pawar.s202505062@example.in,9052519975,Technical Entrance Test,2025-01-18 10:34:06,Fail
S202505063,Aman,Joshi,22,Male,Bengaluru,Karnataka,aman.joshi.s202505063@example.in,8336966505,Technical Entrance Test,2025-01-18 13:04:32,Fail
S202505064,Sanya,Ghosh,22,Female,Ahmedabad,Gujarat,sanya.ghosh.s202505064@example.in,8987777258,Technical Entrance Test,2025-01-18 10:55:49,Fail
S202505065,Akash,Pillai,21,Male,Thiruvananthapuram,Kerala,akash.pillai.s202505065@example.in,7068806202,Technical Entrance Test,2025-01-18 15:12:49,Fail
S202505066,Pooja,Ali,18,Female,Bhubaneswar,Odisha,pooja.ali.s202505066@example.in,7168784375,Technical Entrance Test,2025-01-18 13:45:27,Pass
S202505066,Pooja,Ali,18,Female,Bhubaneswar,Odisha,pooja.ali.s202505066@example.in,7168784375,IQ Test,2025-03-01 12:20:03,Pass
S202505066,Pooja,Ali,18,Female,Bhubaneswar,Odisha,pooja.ali.s202505066@example.in,7168784375,Descriptive Exam,2025-04-15 16:57:25,Fail
S202505067,Avni,Nair,21,Female,Delhi,Delhi,avni.nair.s202505067@example.in,8275147256,Technical Entrance Test,2025-01-18 10:35:31,Fail
S202505068,Pallavi,Tiwari,21,Female,Kolkata,West Bengal,pallavi.tiwari.s202505068@example.in,9705701964,Technical Entrance Test,2025-01-18 09:29:40,Fail
S202505069,Kavya,Choudhary,20,Female,Guwahati,Assam,kavya.choudhary.s202505069@example.in,9789980343,Technical Entrance Test,2025-01-18 10:27:20,Pass
S202505069,Kavya,Choudhary,20,Female,Guwahati,Assam,kavya.choudhary.s202505069@example.in,9789980343,IQ Test,2025-03-01 09:03:35,Fail
S202505070,Aman,Patel,21,Male,Guwahati,Assam,aman.patel.s202505070@example.in,6614558254,Technical Entrance Test,2025-01-18 11:31:24,Fail
S202505071,Anirudh,Pawar,18,Male,Patna,Bihar,anirudh.pawar.s202505071@example.in,8248546107,Technical Entrance Test,2025-01-18 14:45:05,Fail
S202505072,Aditi,Ali,23,Female,Patna,Bihar,aditi.ali.s202505072@example.in,6790826971,Technical Entrance Test,2025-01-18 14:21:43,Pass
S202505072,Aditi,Ali,23,Female,Patna,Bihar,aditi.ali.s202505072@example.in,6790826971,IQ Test,2025-03-01 15:03:59,Fail
S202505073,Ananya,Mishra,22,Female,Gurugram,Haryana,ananya.mishra.s202505073@example.in,7252769825,Technical Entrance Test,2025-01-18 10:27:07,Fail
S202505074,Sakshi,Tiwari,25,Female,Guwahati,Assam,sakshi.tiwari.s202505074@example.in,6217052197,Technical Entrance Test,2025-01-18 14:55:50,Fail
S202505075,Ananya,Kaur,19,Female,Jaipur,Rajasthan,ananya.kaur.s202505075@example.in,7783181381,Technical Entrance Test,2025-01-18 15:42:23,Fail
S202505076,Ananya,Gupta,23,Female,Kolkata,West Bengal,ananya.gupta.s202505076@example.in,8302261400,Technical Entrance Test,2025-01-18 12:14:04,Fail
S202505077,Akash,Pillai,18,Male,Gurugram,Haryana,akash.pillai.s202505077@example.in,6663537438,Technical Entrance Test,2025-01-18 14:50:21,Fail
S202505078,Suresh,Joshi,24,Male,Thiruvananthapuram,Kerala,suresh.joshi.s202505078@example.in,7873165797,Technical Entrance Test,2025-01-18 11:31:50,Pass
S202505078,Suresh,Joshi,24,Male,Thiruvananthapuram,Kerala,suresh.joshi.s202505078@example.in,7873165797,IQ Test,2025-03-01 09:37:37,Fail
S202505079,Vivek,Kulkarni,23,Male,Bhubaneswar,Odisha,vivek.kulkarni.s202505079@example.in,9445488639,Technical Entrance Test,2025-01-18 10:22:34,Fail
S202505080,Harini,Sharma,22,Female,Visakhapatnam,Andhra Pradesh,harini.sharma.s202505080@example.in,8485538567,Technical Entrance Test,2025-01-18 17:56:41,Fail
S202505081,Diya,Mukherjee,19,Female,Jaipur,Rajasthan,diya.mukherjee.s202505081@example.in,7704024095,Technical Entrance Test,2025-01-18 17:32:09,Pass
S202505081,Diya,Mukherjee,19,Female,Jaipur,Rajasthan,diya.mukherjee.s202505081@example.in,7704024095,IQ Test,2025-03-01 13:04:14,Fail
S202505082,Arjun,Yadav,23,Male,Ahmedabad,Gujarat,arjun.yadav.s202505082@example.in,9938249783,Technical Entrance Test,2025-01-18 10:50:20,Fail
S202505083,Ritika,Shetty,21,Female,Guwahati,Assam,ritika.shetty.s202505083@example.in,6550053487,Technical Entrance Test,2025-01-18 10:40:17,Fail
S202505084,Vikram,Kulkarni,20,Male,Chennai,Tamil Nadu,vikram.kulkarni.s202505084@example.in,7565358884,Technical Entrance Test,2025-01-18 16:17:23,Fail
S202505085,Meera,Verma,18,Female,Jaipur,Rajasthan,meera.verma.s202505085@example.in,7284036577,Technical Entrance Test,2025-01-18 13:32:41,Fail
S202505086,Meera,Shetty,22,Female,Visakhapatnam,Andhra Pradesh,meera.shetty.s202505086@example.in,7727952335,Technical Entrance Test,2025-01-18 11:05:00,Fail
S202505087,Prachi,Rao,19,Female,Pune,Maharashtra,prachi.rao.s202505087@example.in,8377465811,Technical Entrance Test,2025-01-18 15:03:19,Fail
S202505088,Priya,Banerjee,24,Female,Ahmedabad,Gujarat,priya.banerjee.s202505088@example.in,8176189155,Technical Entrance Test,2025-01-18 10:22:06,Pass
S202505088,Priya,Banerjee,24,Female,Ahmedabad,Gujarat,priya.banerjee.s202505088@example.in,8176189155,IQ Test,2025-03-01 16:11:26,Fail
S202505089,Simran,Singh,20,Female,Pune,Maharashtra,simran.singh.s202505089@example.in,8060388677,Technical Entrance Test,2025-01-18 13:49:34,Fail
S202505090,Aarav,Joshi,23,Male,Gurugram,Haryana,aarav.joshi.s202505090@example.in,6201652769,Technical Entrance Test,2025-01-18 16:50:43,Fail
S202505091,Yash,Singh,24,Male,Thiruvananthapuram,Kerala,yash.singh.s202505091@example.in,6686310273,Technical Entrance Test,2025-01-18 16:55:09,Fail
S202505092,Ananya,Kulkarni,18,Female,Chandigarh,Chandigarh,ananya.kulkarni.s202505092@example.in,7301862748,Technical Entrance Test,2025-01-18 17:32:18,Fail
S202505093,Manish,Ghosh,22,Male,Noida,Uttar Pradesh,manish.ghosh.s202505093@example.in,6695048762,Technical Entrance Test,2025-01-18 13:11:01,Fail
S202505094,Tanvi,Ghosh,20,Female,Delhi,Delhi,tanvi.ghosh.s202505094@example.in,6006836278,Technical Entrance Test,2025-01-18 16:36:05,Fail
S202505095,Nandini,Das,24,Female,Kolkata,West Bengal,nandini.das.s202505095@example.in,9085904643,Technical Entrance Test,2025-01-18 15:12:34,Fail
S202505096,Rahul,Kaur,19,Male,Gurugram,Haryana,rahul.kaur.s202505096@example.in,9512380862,Technical Entrance Test,2025-01-18 15:37:32,Fail
S202505097,Rakesh,Mukherjee,22,Male,Pune,Maharashtra,rakesh.mukherjee.s202505097@example.in,7564417254,Technical Entrance Test,2025-01-18 09:12:18,Fail
S202505098,Nikhil,Banerjee,25,Male,Gurugram,Haryana,nikhil.banerjee.s202505098@example.in,8881696139,Technical Entrance Test,2025-01-18 17:38:16,Fail
S202505099,Kritika,Ali,22,Female,Noida,Uttar Pradesh,kritika.ali.s202505099@example.in,9185057244,Technical Entrance Test,2025-01-18 09:28:51,Pass
S202505099,Kritika,Ali,22,Female,Noida,Uttar Pradesh,kritika.ali.s202505099@example.in,9185057244,IQ Test,2025-03-01 12:30:36,Pass
S202505099,Kritika,Ali,22,Female,Noida,Uttar Pradesh,kritika.ali.s202505099@example.in,9185057244,Descriptive Exam,2025-04-15 15:58:30,Fail
S202505100,Tejas,Sharma,22,Male,Jaipur,Rajasthan,tejas.sharma.s202505100@example.in,6621825460,Technical Entrance Test,2025-01-18 14:32:56,Fail
S202505101,Tejas,Reddy,24,Male,Thiruvananthapuram,Kerala,tejas.reddy.s202505101@example.in,7877282149,Technical Entrance Test,2025-01-18 09:19:28,Fail
S202505102,Aditya,Reddy,20,Male,Patna,Bihar,aditya.reddy.s202505102@example.in,7342106747,Technical Entrance Test,2025-01-18 15:11:02,Pass
S202505102,Aditya,Reddy,20,Male,Patna,Bihar,aditya.reddy.s202505102@example.in,7342106747,IQ Test,2025-03-01 14:17:35,Pass
S202505102,Aditya,Reddy,20,Male,Patna,Bihar,aditya.reddy.s202505102@example.in,7342106747,Descriptive Exam,2025-04-15 15:59:52,Fail
S202505103,Bhavya,Iyer,18,Female,Patna,Bihar,bhavya.iyer.s202505103@example.in,6833934100,Technical Entrance Test,2025-01-18 10:40:19,Fail
S202505104,Nisha,Ghosh,18,Female,Patna,Bihar,nisha.ghosh.s202505104@example.in,8132993835,Technical Entrance Test,2025-01-18 10:35:01,Fail
S202505105,Yash,Patel,25,Male,Bhubaneswar,Odisha,yash.patel.s202505105@example.in,6554058518,Technical Entrance Test,2025-01-18 09:15:20,Fail
S202505106,Nikhil,Jain,18,Male,Gurugram,Haryana,nikhil.jain.s202505106@example.in,7556185603,Technical Entrance Test,2025-01-18 15:42:40,Pass
S202505106,Nikhil,Jain,18,Male,Gurugram,Haryana,nikhil.jain.s202505106@example.in,7556185603,IQ Test,2025-03-01 13:23:00,Fail
S202505107,Sneha,Das,19,Female,Pune,Maharashtra,sneha.das.s202505107@example.in,7775325282,Technical Entrance Test,2025-01-18 09:22:33,Fail
S202505108,Shivam,Yadav,22,Male,Ahmedabad,Gujarat,shivam.yadav.s202505108@example.in,8652886419,Technical Entrance Test,2025-01-18 16:59:46,Fail
S202505109,Gaurav,Gupta,24,Male,Bhubaneswar,Odisha,gaurav.gupta.s202505109@example.in,8280557813,Technical Entrance Test,2025-01-18 10:51:11,Fail
S202505110,Tanvi,Mehta,25,Female,Gurugram,Haryana,tanvi.mehta.s202505110@example.in,6946951713,Technical Entrance Test,2025-01-18 16:41:22,Pass
S202505110,Tanvi,Mehta,25,Female,Gurugram,Haryana,tanvi.mehta.s202505110@example.in,6946951713,IQ Test,2025-03-01 13:51:25,Fail
S202505111,Nandini,Reddy,23,Female,Gurugram,Haryana,nandini.reddy.s202505111@example.in,8244198783,Technical Entrance Test,2025-01-18 12:41:41,Pass
S202505111,Nandini,Reddy,23,Female,Gurugram,Haryana,nandini.reddy.s202505111@example.in,8244198783,IQ Test,2025-03-01 14:55:27,Fail
S202505112,Arjun,Pawar,23,Male,Bengaluru,Karnataka,arjun.pawar.s202505112@example.in,9319405780,Technical Entrance Test,2025-01-18 12:49:27,Fail
S202505113,Harini,Mehta,19,Female,Jaipur,Rajasthan,harini.mehta.s202505113@example.in,7782443999,Technical Entrance Test,2025-01-18 17:03:54,Fail
S202505114,Sakshi,Rao,23,Female,Gurugram,Haryana,sakshi.rao.s202505114@example.in,7473613088,Technical Entrance Test,2025-01-18 15:08:15,Fail
S202505115,Riya,Khan,23,Female,Pune,Maharashtra,riya.khan.s202505115@example.in,6639018899,Technical Entrance Test,2025-01-18 09:47:36,Fail
S202505116,Gaurav,Gupta,25,Male,Ahmedabad,Gujarat,gaurav.gupta.s202505116@example.in,8029670610,Technical Entrance Test,2025-01-18 10:38:09,Fail
S202505117,Manish,Joshi,25,Male,Thiruvananthapuram,Kerala,manish.joshi.s202505117@example.in,8424011277,Technical Entrance Test,2025-01-18 11:35:06,Fail
S202505118,Vivaan,Banerjee,24,Male,Chennai,Tamil Nadu,vivaan.banerjee.s202505118@example.in,8234361151,Technical Entrance Test,2025-01-18 17:29:42,Fail
S202505119,Suresh,Rao,25,Male,Jaipur,Rajasthan,suresh.rao.s202505119@example.in,8599997877,Technical Entrance Test,2025-01-18 09:05:24,Fail
S202505120,Aishwarya,Mishra,24,Female,Thiruvananthapuram,Kerala,aishwarya.mishra.s202505120@example.in,6946969281,Technical Entrance Test,2025-01-18 16:51:07,Fail
S202505121,Prachi,Pillai,23,Female,Kochi,Kerala,prachi.pillai.s202505121@example.in,8028042298,Technical Entrance Test,2025-01-18 14:13:11,Pass
S202505121,Prachi,Pillai,23,Female,Kochi,Kerala,prachi.pillai.s202505121@example.in,8028042298,IQ Test,2025-03-01 12:59:17,Fail
S202505122,Prachi,Banerjee,21,Female,Guwahati,Assam,prachi.banerjee.s202505122@example.in,9075200874,Technical Entrance Test,2025-01-18 15:25:23,Fail
S202505123,Kavya,Pillai,22,Female,Chandigarh,Chandigarh,kavya.pillai.s202505123@example.in,9872033402,Technical Entrance Test,2025-01-18 12:54:30,Fail
S202505124,Aishwarya,Verma,24,Female,Pune,Maharashtra,aishwarya.verma.s202505124@example.in,9024444968,Technical Entrance Test,2025-01-18 09:20:12,Fail
S202505125,Vikram,Joshi,25,Male,Bengaluru,Karnataka,vikram.joshi.s202505125@example.in,7110449315,Technical Entrance Test,2025-01-18 12:52:52,Fail
S202505126,Siddharth,Bhatia,21,Male,Jaipur,Rajasthan,siddharth.bhatia.s202505126@example.in,7698875087,Technical Entrance Test,2025-01-18 10:01:14,Fail
S202505127,Neha,Pillai,25,Female,Visakhapatnam,Andhra Pradesh,neha.pillai.s202505127@example.in,8815265319,Technical Entrance Test,2025-01-18 14:50:00,Pass
S202505127,Neha,Pillai,25,Female,Visakhapatnam,Andhra Pradesh,neha.pillai.s202505127@example.in,8815265319,IQ Test,2025-03-01 15:30:03,Fail
S202505128,Sanjay,Mukherjee,22,Male,Hyderabad,Telangana,sanjay.mukherjee.s202505128@example.in,9885841486,Technical Entrance Test,2025-01-18 12:50:55,Fail
S202505129,Ananya,Kulkarni,22,Female,Bhopal,Madhya Pradesh,ananya.kulkarni.s202505129@example.in,7843332187,Technical Entrance Test,2025-01-18 16:00:20,Fail
S202505130,Trisha,Khan,23,Female,Bhubaneswar,Odisha,trisha.khan.s202505130@example.in,6219645794,Technical Entrance Test,2025-01-18 11:19:36,Pass
S202505130,Trisha,Khan,23,Female,Bhubaneswar,Odisha,trisha.khan.s202505130@example.in,6219645794,IQ Test,2025-03-01 16:37:39,Fail
S202505131,Aishwarya,Mukherjee,22,Female,Kolkata,West Bengal,aishwarya.mukherjee.s202505131@example.in,8002042136,Technical Entrance Test,2025-01-18 13:21:29,Fail
